codigo,nombre,nombre_completo,marca,precio,stock,imagen_url
"27884","SUPER PUMP AGRESSION 20/40 SERV GANGSTA GRAPE","GN SUPER PUMP AGRESSION 20/40 SERV GANGSTA GRAPE","GASPARI NUTRITION","412","226",""
"27885","SUPER PUMP AGRESSION 20/40 SERV GRIZZLY GUMMY","GN SUPER PUMP AGRESSION 20/40 SERV GRIZZLY GUMMY","GASPARI NUTRITION","412","21",""
"14731","VIRADEX TEST BOOSTER 90 CAPS","GN VIRADEX TEST BOOSTER 90 CAPS","GASPARI NUTRITION","400","3",""
"936","ANAVAR 180 TABS","HTP ANAVAR 180 TABS","HIGH TECH PHARMACEUTICALS","692","35","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F857084000637.jpg?alt=media&token=7a8b0609-43e3-4f54-ae17-7374a940647a"
"26295","APPLE CIDER VENEGAR 90 CT","HTP APPLE CIDER VENEGAR 90 CT","HIGH TECH PHARMACEUTICALS","223","25",""
"8650","ARIMISTANE 60 CT","HTP ARIMISTANE 60 CT","HIGH TECH PHARMACEUTICALS","457","6",""
"26296","ASHWAGANDHA 90 CT","HTP ASHWAGANDHA 90 CT","HIGH TECH PHARMACEUTICALS","383","1025",""
"29509","BERBERINE HCL 250 MG 120 CT","HTP BERBERINE HCL 250 MG 120 CT","HIGH TECH PHARMACEUTICALS","376","59",""
"29654","BETA SITOSTEROL  500 MG 90 CTS","HTP BETA SITOSTEROL  500 MG 90 CTS","HIGH TECH PHARMACEUTICALS","316","4",""
"29508","BLACK ELDERBERRY 450 MG 120 CT","HTP BLACK ELDERBERRY 450 MG 120 CT","HIGH TECH PHARMACEUTICALS","366","199",""
"898","BLACK WIDOW 90 CAPS","HTP BLACK WIDOW 90 CAPS","HIGH TECH PHARMACEUTICALS","465","327","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F857084000576.jpg?alt=media&token=464c52ad-3c2e-4843-86e2-661247968dc9"
"8188","BULASTERONE 180 TABS","HTP BULASTERONE 180 TABS","HIGH TECH PHARMACEUTICALS","644","32",""
"28918","CAFFEINE POWER 200 MG 100 CTS","HTP CAFFEINE POWER 200 MG 100 CTS","HIGH TECH PHARMACEUTICALS","192","20",""
"28935","CARNISLIM 120 CT  580 MG","HTP CARNISLIM 120 CT  580 MG","HIGH TECH PHARMACEUTICALS","509","38",""
"28919","CITRUS BERGAMOT EXTRACT 100 CTS","HTP CITRUS BERGAMOT EXTRACT 100 CTS","HIGH TECH PHARMACEUTICALS","386","12",""
"7850","CLA 1000 FB 12&1 90 CAPS","HTP CLA 1000 FB 12&1 90 CAPS","HIGH TECH PHARMACEUTICALS","268","20","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F811836022377.jpg?alt=media&token=4cb6fd4c-8321-4705-8825-6f2eed945225"
"28108","COLLAGEN PEPTIDES 1.34 LBS UNFLAVORED","HTP COLLAGEN PEPTIDES 1.34 LBS UNFLAVORED","HIGH TECH PHARMACEUTICALS","502","204",""
"29005","COQ 10 120 TABLETS","HTP COQ 10 120 TABLETS","HIGH TECH PHARMACEUTICALS","485","33",""
"28798","CREATINE MONOHYDRATE 1000 GRS","HTP CREATINE MONOHYDRATE 1000 GRS","HIGH TECH PHARMACEUTICALS","784","253",""
"20212","CREATINE MONOHYDRATE 1000 GRS *OFERTA*","HTP CREATINE MONOHYDRATE 1000 GRS *OFERTA*","HIGH TECH PHARMACEUTICALS","724","370",""
"20211","CREATINE MONOHYDRATE 400 GRS *OFERTA*","HTP CREATINE MONOHYDRATE 400 GRS *OFERTA*","HIGH TECH PHARMACEUTICALS","351","3807",""
"29535","CREATINE NITRATE 120 CTS  *NUEVO*","HTP CREATINE NITRATE 120 CTS  *NUEVO*","HIGH TECH PHARMACEUTICALS","374","11",""
"28937","CRITICAL MASS 5 LBS VAINILLA *NUEVO*","HTP CRITICAL MASS 5 LBS VAINILLA *NUEVO*","HIGH TECH PHARMACEUTICALS","553","7",""
"5532","DIANABOL 60 CAPS","HTP DIANABOL 60 CAPS","HIGH TECH PHARMACEUTICALS","686","114","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F857084000767.jpg?alt=media&token=c776dd62-32cc-40b4-bfea-d0805dfdea50"
"29265","EQUIPOISE 60 CT","HTP EQUIPOISE 60 CT","HIGH TECH PHARMACEUTICALS","640","7",""
"27645","FADOGIA AGRESTIS 20:1 AGRESTIS 90 CT","HTP FADOGIA AGRESTIS 20:1 AGRESTIS 90 CT","HIGH TECH PHARMACEUTICALS","394","12",""
"28399","FISH OIL 90 CT","HTP FISH OIL 90 CT","HIGH TECH PHARMACEUTICALS","305","29",""
"28400","GINKO BILOBA 90 CT","HTP GINKO BILOBA 90 CT","HIGH TECH PHARMACEUTICALS","257","40",""
"28927","HALODROL 30 CT","HTP HALODROL 30 CT","HIGH TECH PHARMACEUTICALS","619","66",""
"29006","HMB 120 CAPSULES","HTP HMB 120 CAPSULES","HIGH TECH PHARMACEUTICALS","345","69",""
"3576","HYDROXYELITE 90 CTS","HTP HYDROXYELITE 90 CTS","HIGH TECH PHARMACEUTICALS","453","47","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F811836020069.jpg?alt=media&token=7c0cf4da-b037-42d4-81ab-190b9fecbc32"
"5378","JOINT-RX 90 TAPS","HTP JOINT-RX 90 TAPS","HIGH TECH PHARMACEUTICALS","324","42","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F857084000354.jpg?alt=media&token=778fe4d9-ffd9-472d-85c9-92b70c55243d"
"26297","L-GLUTAMINE 500 GRS UNFLAVORED","HTP L-GLUTAMINE 500 GRS UNFLAVORED","HIGH TECH PHARMACEUTICALS","360","108",""
"29835","L-GLUTATHIONE REDUCED 60 CTS","HTP L-GLUTATHIONE REDUCED 60 CTS","HIGH TECH PHARMACEUTICALS","463","13",""
"20315","LIPODRENE AMARILLO 90 TABS","HTP LIPODRENE AMARILLO 90 TABS","HIGH TECH PHARMACEUTICALS","458","7876",""
"7331","LIPODRENE ELITE 90 TABS","HTP LIPODRENE ELITE 90 TABS","HIGH TECH PHARMACEUTICALS","440","496","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F811836022919.jpg?alt=media&token=cba3ffa6-3475-4adf-8361-17d0ca5ad16f"
"609","LIPODRENE HARDCORE 90 TABS","HTP LIPODRENE HARDCORE 90 TABS","HIGH TECH PHARMACEUTICALS","460","1556","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F853598003256.jpg?alt=media&token=5fcb767f-e040-44ec-b83a-c0fa94ddddcc"
"358","LIPODRENE XTREME C/90 TABS","HTP LIPODRENE XTREME C/90 TABS","HIGH TECH PHARMACEUTICALS","448","1254","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F857084000262.jpg?alt=media&token=250b2bf0-72ff-42b5-9c4f-637f2c79be03"
"28341","LIPOSOMAL NAD+ 60 CTS","HTP LIPOSOMAL NAD+ 60 CTS","HIGH TECH PHARMACEUTICALS","430","68",""
"1706","LIVER RX 90 TABS","HTP LIVER RX 90 TABS","HIGH TECH PHARMACEUTICALS","273","280","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F857084000521.jpg?alt=media&token=24e0667f-e746-4b7a-82ca-f2e526ce6af0"
"28109","MACA 90 CT","HTP MACA 90 CT","HIGH TECH PHARMACEUTICALS","318","192",""
"28107","MAGNESIUM GLYCINATE 500 MG 120 CT","HTP MAGNESIUM GLYCINATE 500 MG 120 CT","HIGH TECH PHARMACEUTICALS","252","623",""
"28110","MELATONIN 10 MG 60 CT","HTP MELATONIN 10 MG 60 CT","HIGH TECH PHARMACEUTICALS","193","271",""
"24373","MESOMORPH 25 SERV GRAPE","HTP MESOMORPH 25 SERV GRAPE","HIGH TECH PHARMACEUTICALS","458","41",""
"24376","MESOMORPH 25 SERV ROCKET POP","HTP MESOMORPH 25 SERV ROCKET POP","HIGH TECH PHARMACEUTICALS","458","8",""
"24371","MESOMORPH 25 SERV TROPICAL FRUIT","HTP MESOMORPH 25 SERV TROPICAL FRUIT","HIGH TECH PHARMACEUTICALS","458","10",""
"24378","MESOMORPH 25 SERV TUTTI FRUTTI","HTP MESOMORPH 25 SERV TUTTI FRUTTI","HIGH TECH PHARMACEUTICALS","458","1",""
"24379","MESOMORPH 25 SERV WATERMELON","HTP MESOMORPH 25 SERV WATERMELON","HIGH TECH PHARMACEUTICALS","458","17",""
"28111","MILK THISTLE 90 CT","HTP MILK THISTLE 90 CT","HIGH TECH PHARMACEUTICALS","257","39",""
"24511","N-ACETYL CYSTEINE 100 CTS","HTP N-ACETYL CYSTEINE 100 CTS","HIGH TECH PHARMACEUTICALS","253","205",""
"29269","NOVEDEX XT 60 CT","HTP NOVEDEX XT 60 CT","HIGH TECH PHARMACEUTICALS","532","17",""
"28922","PRECISION 5 LBS BANANA SPLIT SUNDAE","HTP PRECISION 5 LBS BANANA SPLIT SUNDAE","HIGH TECH PHARMACEUTICALS","1110","73",""
"29834","PRECISION 5 LBS DUBAI CHOCOLATE","HTP PRECISION 5 LBS DUBAI CHOCOLATE","HIGH TECH PHARMACEUTICALS","1110","167",""
"28921","PRECISION 5 LBS HORCHATA","HTP PRECISION 5 LBS HORCHATA","HIGH TECH PHARMACEUTICALS","1110","49",""
"26439","PREMIUM PROTEIN 5 LBS CHOCOLATE ICE CREAM","HTP PREMIUM PROTEIN 5 LBS CHOCOLATE ICE CREAM","HIGH TECH PHARMACEUTICALS","985","180",""
"26440","PREMIUM PROTEIN 5 LBS VAINILLA ICE CREAM","HTP PREMIUM PROTEIN 5 LBS VAINILLA ICE CREAM","HIGH TECH PHARMACEUTICALS","985","144",""
"26298","PRIMOBOLAN 90 CT","HTP PRIMOBOLAN 90 CT","HIGH TECH PHARMACEUTICALS","685","7",""
"26299","RESVERATROL 90 CT","HTP RESVERATROL 90 CT","HIGH TECH PHARMACEUTICALS","342","264",""
"27646","SHILAJIT EXTRACT 60 CT","HTP SHILAJIT EXTRACT 60 CT","HIGH TECH PHARMACEUTICALS","378","189",""
"773","STAMINE RX 30 CAPS","HTP STAMINE RX 30 CAPS","HIGH TECH PHARMACEUTICALS","352","14",""
"2669","STIMEREX HARDCORE 90 CAPS","HTP STIMEREX HARDCORE 90 CAPS","HIGH TECH PHARMACEUTICALS","457","31",""
"551","STIMEREX-ES 90 CAP","HTP STIMEREX-ES 90 CAP","HIGH TECH PHARMACEUTICALS","475","168","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F857084000583.jpg?alt=media&token=8c1c99df-8b04-411d-a123-9fe66e46a364"
"28403","TAURINE 750 120 CT","HTP TAURINE 750 120 CT","HIGH TECH PHARMACEUTICALS","202","79",""
"27647","TESTOSTERONE 21 120 CT","HTP TESTOSTERONE 21 120 CT","HIGH TECH PHARMACEUTICALS","551","42",""
"28938","TESTOVITE 90 CT *NUEVO*","HTP TESTOVITE 90 CT *NUEVO*","HIGH TECH PHARMACEUTICALS","360","42",""
"27648","TONKAT ALI 100:1 90 CTS","HTP TONKAT ALI 100:1 90 CTS","HIGH TECH PHARMACEUTICALS","387","26",""
"27739","TURKESTERONE 650 60 CT","HTP TURKESTERONE 650 60 CT","HIGH TECH PHARMACEUTICALS","418","75",""
"28112","TURMERIC-95 120 CT","HTP TURMERIC-95 120 CT","HIGH TECH PHARMACEUTICALS","395","44",""
"29008","ULTIMATE ORANGE 448 GRS","HTP ULTIMATE ORANGE 448 GRS","HIGH TECH PHARMACEUTICALS","530","52",""
"27614","VITAMIN C 1000 MG 200 CT","HTP VITAMIN C 1000 MG 200 CT","HIGH TECH PHARMACEUTICALS","297","212",""
"28113","VITAMIN D3 2000 UI 100 CT","HTP VITAMIN D3 2000 UI 100 CT","HIGH TECH PHARMACEUTICALS","241","22",""
"26300","YOHIMBINE HCL 90 CT","HTP YOHIMBINE HCL 90 CT","HIGH TECH PHARMACEUTICALS","216","623",""
"28114","ZINC LOZENGES 100 CT","HTP ZINC LOZENGES 100 CT","HIGH TECH PHARMACEUTICALS","164","343",""
"25770","100% WHEY 4 LBS CHOCOLATE","INS 100% WHEY 4 LBS CHOCOLATE","INSANE LABZ","756","28",""
"10333","28 DAYS LATER 90 CAPS","INS 28 DAYS LATER 90 CAPS","INSANE LABZ","360","18","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232228438.jpg?alt=media&token=f6650074-7120-477b-a4c0-bb22eba4df81"
"29649","BOSS A** B!#?H 30 SERV CHERRY","INS BOSS A** B!#?H 30 SERV CHERRY","INSANE LABZ","351","442",""
"29650","BOSS A** B!#?H 30 SERV PINK LEMONADE","INS BOSS A** B!#?H 30 SERV PINK LEMONADE","INSANE LABZ","351","500",""
"29778","CARB-2 30 SERV UNFLAVOR","INS CARB-2 30 SERV UNFLAVOR","INSANE LABZ","393","50",""
"29346","CREA2 MONOHIDRATADA + HCL UNFLAVORED 60 SERV","INS CREA2 MONOHIDRATADA + HCL UNFLAVORED 60 SERV","INSANE LABZ","324","334",""
"21622","DEMON BCAA 60 SERV BLUE RASPBERRY","INS DEMON BCAA 60 SERV BLUE RASPBERRY","INSANE LABZ","317","1447",""
"21623","DEMON BCAA 60 SERV GRAPE","INS DEMON BCAA 60 SERV GRAPE","INSANE LABZ","317","1701",""
"4952","DEMON DUST 50 SERV CINNAMONIC","INS DEMON DUST 50 SERV CINNAMONIC","INSANE LABZ","278","721","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232245794.jpg?alt=media&token=f64ba860-dd63-4a42-992c-37874edbdc94"
"29651","GRIP LIQUID CHALK 50 ML","INS GRIP LIQUID CHALK 50 ML","INSANE LABZ","229","498",""
"10931","HELLBOY AMINO (30 SERV) BLUE RASPBERRY","INS HELLBOY AMINO (30 SERV) BLUE RASPBERRY","INSANE LABZ","309","969",""
"10932","HELLBOY AMINO (30 SERV) FRUIT PUNCH","INS HELLBOY AMINO (30 SERV) FRUIT PUNCH","INSANE LABZ","309","38","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232228865.jpg?alt=media&token=97245b63-bbee-4327-a3be-a23770f62225"
"10930","HELLBOY AMINO (30 SERV) LEMONADE","INS HELLBOY AMINO (30 SERV) LEMONADE","INSANE LABZ","309","14","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232228889.jpg?alt=media&token=25802ddd-33a7-4d9b-ad8a-3d0942e5a050"
"10928","HELLBOY PSYCHOTIC 35 SERV BLUE RASPBERRY","INS HELLBOY PSYCHOTIC 35 SERV BLUE RASPBERRY","INSANE LABZ","380","674","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232228841.jpg?alt=media&token=ccb639b0-37cb-4e1f-966c-96cecbed6ff8"
"23863","HELLBOY PSYCHOTIC 35 SERV CHERRY LIMEADE","INS HELLBOY PSYCHOTIC 35 SERV CHERRY LIMEADE","INSANE LABZ","380","255",""
"10929","HELLBOY PSYCHOTIC 35 SERV FRUIT PUNCH","INS HELLBOY PSYCHOTIC 35 SERV FRUIT PUNCH","INSANE LABZ","380","979","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232228834.jpg?alt=media&token=853653f8-6ffc-4124-b54e-644735aad3b6"
"20768","HELLBOY PSYCHOTIC 35 SERV GRAPE","INS HELLBOY PSYCHOTIC 35 SERV GRAPE","INSANE LABZ","380","1001",""
"10927","HELLBOY PSYCHOTIC 35 SERV LEMONADE","INS HELLBOY PSYCHOTIC 35 SERV LEMONADE","INSANE LABZ","380","415","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232228858.jpg?alt=media&token=fd0a0d85-1af0-4bda-8940-02451f3ba5a1"
"7295","I AM GOD (25 SERV) APPLE","INS I AM GOD (25 SERV) APPLE","INSANE LABZ","374","42","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232550126.jpg?alt=media&token=b14a07f0-b32d-4508-8808-f91eb1ece399"
"7297","I AM GOD (25 SERV) FRUIT PUNCH","INS I AM GOD (25 SERV) FRUIT PUNCH","INSANE LABZ","374","40","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232550133.jpg?alt=media&token=be0ea48d-da0a-4cfc-a745-fcfaa94cf1eb"
"28300","INSANE BRAINZ 60 CAPS","INS INSANE BRAINZ 60 CAPS","INSANE LABZ","393","19",""
"4938","INSANE CUTZ 45 CT","INS INSANE CUTZ 45 CT","INSANE LABZ","310","34","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232204166.jpg?alt=media&token=9bb61da4-d015-4f05-b747-cb7a7808de7b"
"4937","INSANE GAINZ 150 CT  ","INS INSANE GAINZ 150 CT  ","INSANE LABZ","349","33",""
"16513","INSANE ISO 4.3 LBS CHOCOLATE","INS INSANE ISO 4.3 LBS CHOCOLATE","INSANE LABZ","1228","20",""
"16514","INSANE ISO 4.3 LBS VAINILLA","INS INSANE ISO 4.3 LBS VAINILLA","INSANE LABZ","1228","32",""
"5608","INSANE POSSESSED (30 SERV) STRAWBERRY PIÑA","INS INSANE POSSESSED (30 SERV) STRAWBERRY PIÑA","INSANE LABZ","345","31","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232322938.jpg?alt=media&token=77b62254-8eb7-4543-9463-0cbbca41f9ab"
"28298","INSANE PSYCHO SAM 30 SERV FRUIT PUNCH","INS INSANE PSYCHO SAM 30 SERV FRUIT PUNCH","INSANE LABZ","366","1143",""
"29041","INSANE PSYCHO SAM 30 SERV GRAPE","INS INSANE PSYCHO SAM 30 SERV GRAPE","INSANE LABZ","366","379",""
"28301","INSANE PSYCHO SAM 30 SERV WATERMELON","INS INSANE PSYCHO SAM 30 SERV WATERMELON","INSANE LABZ","366","772",""
"29343","INSANE PSYCHOTIC 180 CAPSULES","INS INSANE PSYCHOTIC 180 CAPSULES","INSANE LABZ","345","348",""
"20772","INSANE PSYCHOTIC 30 STICKS SERV VARIETY BAG FLAVORS","INS INSANE PSYCHOTIC 30 STICKS SERV VARIETY BAG FLAVORS","INSANE LABZ","476","2209",""
"4940","INSANE PSYCHOTIC 35 SERV APPLE","INS INSANE PSYCHOTIC 35 SERV APPLE","INSANE LABZ","367","3958","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232204173.jpg?alt=media&token=6b85e1b7-1766-4559-beeb-61bdc26a2fe7"
"28294","INSANE PSYCHOTIC 35 SERV ASYLUM JUICE","INS INSANE PSYCHOTIC 35 SERV ASYLUM JUICE","INSANE LABZ","367","2075",""
"27936","INSANE PSYCHOTIC 35 SERV BLOOD CANDY","INS INSANE PSYCHOTIC 35 SERV BLOOD CANDY","INSANE LABZ","367","1405",""
"20480","INSANE PSYCHOTIC 35 SERV BLUE LEMONADE","INS INSANE PSYCHOTIC 35 SERV BLUE LEMONADE","INSANE LABZ","367","1780",""
"18359","INSANE PSYCHOTIC 35 SERV BLUE RASPBERRY","INS INSANE PSYCHOTIC 35 SERV BLUE RASPBERRY","INSANE LABZ","367","5114",""
"22997","INSANE PSYCHOTIC 35 SERV CHERRY LIMEADE","INS INSANE PSYCHOTIC 35 SERV CHERRY LIMEADE","INSANE LABZ","367","1161",""
"4939","INSANE PSYCHOTIC 35 SERV COTTON CANDY","INS INSANE PSYCHOTIC 35 SERV COTTON CANDY","INSANE LABZ","367","2205","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232246005.jpg?alt=media&token=ccc2a496-016c-4e21-8c86-7ab4808a0cad"
"4941","INSANE PSYCHOTIC 35 SERV FRUIT PUNCH","INS INSANE PSYCHOTIC 35 SERV FRUIT PUNCH","INSANE LABZ","367","7334","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232182907.jpg?alt=media&token=bc9528c3-dd41-47fa-9efa-a1d7e32d04e6"
"4942","INSANE PSYCHOTIC 35 SERV GRAPE","INS INSANE PSYCHOTIC 35 SERV GRAPE","INSANE LABZ","367","7700","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232182860.jpg?alt=media&token=050592ab-2268-4180-934f-9f6d08167a6b"
"7289","INSANE PSYCHOTIC 35 SERV GUMMY CANDY","INS INSANE PSYCHOTIC 35 SERV GUMMY CANDY","INSANE LABZ","367","906","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232550119.jpg?alt=media&token=3752207d-4990-4918-bcb3-17d14b28d70b"
"17391","INSANE PSYCHOTIC 35 SERV HAWAIIAN ORANGE","INS INSANE PSYCHOTIC 35 SERV HAWAIIAN ORANGE","INSANE LABZ","367","2086",""
"6875","INSANE PSYCHOTIC 35 SERV PEACH MANGO","INS INSANE PSYCHOTIC 35 SERV PEACH MANGO","INSANE LABZ","367","3678","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232229121.jpg?alt=media&token=913675cc-3f74-49f0-9480-dcdd032b8c34"
"27546","INSANE PSYCHOTIC 35 SERV STRAWBERRY LEMONADE","INS INSANE PSYCHOTIC 35 SERV STRAWBERRY LEMONADE","INSANE LABZ","367","1882",""
"6447","INSANE PSYCHOTIC 35 SERV WATERMELON","INS INSANE PSYCHOTIC 35 SERV WATERMELON","INSANE LABZ","367","2379","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232472237.jpg?alt=media&token=aa1c5ac0-978e-4902-9916-cd6e410412df"
"20770","INSANE PSYCHOTIC 60 SERV FRUIT PUNCH","INS INSANE PSYCHOTIC 60 SERV FRUIT PUNCH","INSANE LABZ","490","6555",""
"20769","INSANE PSYCHOTIC 60 SERV GRAPE","INS INSANE PSYCHOTIC 60 SERV GRAPE","INSANE LABZ","490","6932",""
"20771","INSANE PSYCHOTIC 60 SERV WATERMELON","INS INSANE PSYCHOTIC 60 SERV WATERMELON","INSANE LABZ","490","4896",""
"29344","INSANE PSYCHOTIC BLACK 180 CAPSULES","INS INSANE PSYCHOTIC BLACK 180 CAPSULES","INSANE LABZ","324","356",""
"29345","INSANE PSYCHOTIC GOLD 180 CAPSULES","INS INSANE PSYCHOTIC GOLD 180 CAPSULES","INSANE LABZ","379","251",""
"6446","INSANE SLENDER 60 CAPS LIMITED EDITION","INS INSANE SLENDER 60 CAPS LIMITED EDITION","INSANE LABZ","399","11",""
"12259","INSANE VEINZ (GOLD) 30 SERV APPLE","INS INSANE VEINZ (GOLD) 30 SERV APPLE","INSANE LABZ","398","31","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232228919.jpg?alt=media&token=865865fd-854c-4752-aa25-7dcadd09a580"
"12260","INSANE VEINZ (GOLD) 30 SERV FRUIT PUNCH","INS INSANE VEINZ (GOLD) 30 SERV FRUIT PUNCH","INSANE LABZ","398","73","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232228933.jpg?alt=media&token=847a8068-0dbd-4199-a73f-d7c73e648afe"
"12261","INSANE VEINZ (GOLD) 30 SERV GRAPE","INS INSANE VEINZ (GOLD) 30 SERV GRAPE","INSANE LABZ","398","42","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232228926.jpg?alt=media&token=9da455fd-de10-4ef6-8730-8d54439ec106"
"18906","INSANE VEINZ 35 SERV BLUE RASPBERRY","INS INSANE VEINZ 35 SERV BLUE RASPBERRY","INSANE LABZ","366","31",""
"4944","INSANE VEINZ 35 SERV FRUIT PUNCH","INS INSANE VEINZ 35 SERV FRUIT PUNCH","INSANE LABZ","366","64","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232182884.jpg?alt=media&token=d75d5313-79ac-4dd1-8e55-e2e11ce3d867"
"4943","INSANE VEINZ 35 SERV GRAPE","INS INSANE VEINZ 35 SERV GRAPE","INSANE LABZ","366","33","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232182891.jpg?alt=media&token=db48dcc9-d1f0-4198-b6b3-aa930a467815"
"29646","INSANE VEINZ XTREME 30 SERV FRUIT PUNCH","INS INSANE VEINZ XTREME 30 SERV FRUIT PUNCH","INSANE LABZ","420","75",""
"29647","INSANE VEINZ XTREME 30 SERV GRAPE","INS INSANE VEINZ XTREME 30 SERV GRAPE","INSANE LABZ","420","80",""
"29648","INSANE VEINZ XTREME 30 SERV WATERMELON","INS INSANE VEINZ XTREME 30 SERV WATERMELON","INSANE LABZ","420","88",""
"19715","INSANE WHEY 4.6 LBS BIRTHDAY CAKE","INS INSANE WHEY 4.6 LBS BIRTHDAY CAKE","INSANE LABZ","1005","91",""
"10330","INSANE WHEY 4.6 LBS CHOCOLATE","INS INSANE WHEY 4.6 LBS CHOCOLATE","INSANE LABZ","1005","63","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232585258.jpg?alt=media&token=80f2629c-0d68-4b18-b4b5-a505fe26850e"
"21832","INSANE WHEY 4.6 LBS COOKIES AND CREAM","INS INSANE WHEY 4.6 LBS COOKIES AND CREAM","INSANE LABZ","1005","77",""
"10331","INSANE WHEY 4.6 LBS STRAWBERRY","INS INSANE WHEY 4.6 LBS STRAWBERRY","INSANE LABZ","1005","82",""
"10332","INSANE WHEY 4.6 LBS VAINILLA","INS INSANE WHEY 4.6 LBS VAINILLA","INSANE LABZ","1005","66","https://firebasestorage.googleapis.com/v0/b/suplementos-mayoreo.appspot.com/o/products%2Fimg%2Fjpeg%2F040232585227.jpg?alt=media&token=9f72b011-2cb3-4942-863c-64b89c85907c"
"24176","INSANE WHEY 5.1 LBS  CHOCOLATE PEANUT BUTTER","INS INSANE WHEY 5.1 LBS  CHOCOLATE PEANUT BUTTER","INSANE LABZ","1005","77",""
"24519","INSANE WHEY 8.8 LBS VAINILLA","INS INSANE WHEY 8.8 LBS VAINILLA","INSANE LABZ","1593","74",""
"24518","INSANE WHEY 9.7  LBS CHOCOLATE","INS INSANE WHEY 9.7  LBS CHOCOLATE","INSANE LABZ","1593","63",""
"16515","INSANE WHEY RIPPED 4.5 LBS CHOCOLATE","INS INSANE WHEY RIPPED 4.5 LBS CHOCOLATE","INSANE LABZ","886","70",""
