sku,ean,nombre,marca,presentacion,concentracion,forma_farmaceutica,categoria,subcategoria,linea,costo,techo,oferta,imagen_url,imagen_origen,nombre_lista
FC-20015530,3499320015530,Gel limpiador facial para piel grasa,Cetaphil,473 ml,,Gel,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,385.34,605.57,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320015530_1__1.avif,dermaexpress,CETAPHIL GEL GRASA 473ML
FC-20016759,3499320016759,Healthy Radiance Crema Nocturna Antimanchas,Cetaphil,50 g,,Crema,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,644.57,1012.96,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320016759_1.avif,dermaexpress,CETAPHIL HEALTHY RADIANCE CREMA NOCTURNA ANTIMANCHAS 50G
FC-20016780,3499320016780,Healthy Radiance Gel de Limpieza Exfoliante Antimanchas,Cetaphil,100 ml,,Gel,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,264.04,414.96,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320016780.jpg,dermaexpress,CETAPHIL HEALTHY RADIANCE GEL DE LIMPIEZA EXFOLIANTE ANTIMANCHAS 100ML
FC-20017695,3499320017695,Healthy Radiance Mascarilla Luminosa Instantánea 6pz,Cetaphil,,,,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,245.52,385.84,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320017695_1.avif,dermaexpress,CETAPHIL HEALTHY RADIANCE MASCARILLA LUMINOSA INSTANTANEA 6U
FC-20016766,3499320016766,Healthy Radiance Perfecting Serum Antimanchas,Cetaphil,30 ml,,,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,407,639.6,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320016766_1.avif,dermaexpress,CETAPHIL HEALTHY RADIANCE PERFECTING SERUM ANTIMANCHAS 30ML
FC-20016742,3499320016742,Healthy Renew Crema de día SPF30,Cetaphil,50 g,,Crema,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,502.28,789.36,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320016742_1.avif,dermaexpress,CETAPHIL HEALTY RENEW DAY CREAM SPF30 50G
FC-20015776,3499320015776,Healthy Renew Gel limpiador hidratante triple acción,Cetaphil,160 ml,,Gel,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES CORPORALES,242.06,380.41,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3337875916998_74fe46a2-fed0-4eb7-be8c-924cbdfaff5d.avif,dermaexpress,CETAPHIL HEALTY RENEW LIMPIADOR HIDRATANTE TRIPLE ACCION 160ML
FC-20015752,3499320015752,Healthy Renew Sérum de ojos antiarrugas,Cetaphil,15 g,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,383.16,602.16,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320015752_1.avif,dermaexpress,CETAPHIL HEALTY RENEW SERUM DE OJOS 15G
FC-20015769,3499320015769,Healthy Renew Sérum facial antienvejecimiento,Cetaphil,30 g,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,515.52,810.16,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320015769_1.avif,dermaexpress,CETAPHIL HEALTY RENEW SERUM FACIAL 30G
FC-75470791,7502275470791,HIDRATANTE FACIAL DIARIO FPS 50 x2,Cetaphil,,FPS 50,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,328.55,516.33,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/7502275470791.1.avif,dermaexpress,KIT-CETAPHIL HIDRATANTE FACIAL SPF50+ 50ML+CETAPHIL HIDRATANTE FACIAL SPF50+ 50ML
FC-30779228,7897930779228,Limpiador Facial Control Imperfecciones,Cetaphil,236 ml,,,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,285.25,448.28,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/7897930779228_1.avif,dermaexpress,CETAPHIL OIL CONTROL LIMPIADOR FACIAL CONTROL IMPERFECCIONES 236 ML
FC-20017176,3499320017176,Loción hidratante antirugosidad,Cetaphil,236 ml,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES CORPORALES,303.76,477.36,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320017176_1.jpg,dermaexpress,CETAPHIL LOCION HIDRATANTE ANTIRRUGOSIDAD 236ML
FC-30779136,7897930779136,Loción Humectante Corporal e Hidratante para Piel Seca y Sensible,Cetaphil,236 ml,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES CORPORALES,233.2,366.48,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/LocionHumectante236ml_1_2.avif,dermaexpress,CETAPHIL LOCION HUMECTANTE 236 ML
FC-20012805,3499320012805,Loción humectante facial y corporal,Cetaphil,473 ml,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES CORPORALES,351.17,551.88,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/LocionHumectante473ml_1.avif,dermaexpress,CETAPHIL LOCION HUMECTANTE 473ML
FC-20012850,3499320012850,Loción limpiadora para piel sensible,Cetaphil,473 ml,,,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES CORPORALES,365.1,573.77,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320012850_1.avif,dermaexpress,CETAPHIL LOCION LIMPIADORA 473ML
FC-30779020,7897930779020,Loción Limpiadora para Piel Sensible Limpieza Suave,Cetaphil,50 ml,,,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES CORPORALES,98.61,154.96,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/7897930779020_1.avif,dermaexpress,CETAPHIL LOCION LIMPIADORA PIEL SENSIBLE 50ML
FC-30779204,7897930779204,Oil Control Hidratante Facial Matificante Antimanchas con FPS 30,Cetaphil,100 ml,FPS 30,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,374.5,588.55,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/7897930779204.jpg,dermaexpress,CETAPHIL OIL CONTROL HIDRATANTE FACIAL MATIFICANTE ANTIMANCHAS 100 ML
FC-30778641,7897930778641,Oil Control Sérum facial triple acción para piel grasa,Cetaphil,30 ml,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,277.25,435.71,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3SERUMFACIALTRIPLEACCIONTUBO3000X3000.avif,dermaexpress,CETAPHIL OIL CONTROL SERUM FACIAL TRIPLE ACCION 30ML
FC-20011655,3499320011655,Optimal Hydration Crema hidratante facial de día para piel deshidratada,Cetaphil,48 g,,Crema,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,425.46,668.64,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320011655_1__1.avif,dermaexpress,CETAPHIL OPTIMAL HYDRATION CREMA FACIAL DIA 48GR
FC-20011617,3499320011617,Optimal Hydration Crema hidratante facial de noche para piel deshidratada,Cetaphil,48 g,,Crema,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,425.46,668.64,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_2_52a7bfb1-0e74-41e9-8fbb-8e6597fd6ae2.png,dermaexpress,CETAPHIL OPTIMAL HYDRATION CREMA DE NOCHE 48G
FC-20011686,3499320011686,Optimal Hydration Sérum facial ligero para piel deshidratada,Cetaphil,30 ml,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,468.4,736.11,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/3499320011686.jpg,dermaexpress,CETAPHIL OPTIMAL HYDRATION SERUM FACIAL 30ML
FC-20011389,3499320011389,Optimal Hydration Sérum refrescante para contorno de ojos,Cetaphil,15 ml,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,339.15,532.97,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320011389_1.avif,dermaexpress,CETAPHIL OPTIMAL HYDRATION SERUM OJOS 15ML
FC-20014540,3499320014540,Optimal Hydration Water Gel restaurador,Cetaphil,48 g,,Gel,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,346.74,544.91,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320014540_1.avif,dermaexpress,CETAPHIL OPTIMAL HYDRATION WATER GEL RESTAURADOR 48G
FC-20017848,3499320017848,Parches Anti-Imperfecciones Piel Limpia y Protegida 24 pz,Cetaphil,,,,Cuidado personal,Dermatología,MEDICAMENTO,164.08,299.11,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320017848.jpg,dermaexpress,CETAPHIL PARCHE  ANTI- IMPERFECCIONES 24 U
FC-20004497,3499320004497,PRO AC Dermacontrol Espuma limpiadora facial para piel grasa,Cetaphil,236 ml,,,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,351.12,551.79,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320004497_1.avif,dermaexpress,CETAPHIL PRO AC CONTROL  ESPUMA 236ML
FC-20004473,3499320004473,PRO AC Dermacontrol Hidratante facial con FPS 30 para piel grasa,Cetaphil,118 ml,FPS 30,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,519.28,816.07,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320004473_1.avif,dermaexpress,CETAPHIL PRO AC HIDRATANTE FPS30 118ml
FC-20012508,3499320012508,PRO AR Crema hidratante facial de noche para piel con enrojecimiento,Cetaphil,50 ml,,Crema,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,394.25,619.57,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Disenosintitulo_11_1.png,dermaexpress,CETAPHIL PRO AR CALM CONTROL CREMA HIDRATANTE 50ML
FC-20012485,3499320012485,PRO AR Espuma limpiadora facial para piel con enrojecimiento,Cetaphil,236 ml,,,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,351.31,552.09,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320012485_1_59151d43-d1cb-461c-aa1c-f916be780d9f.avif,dermaexpress,CETAPHIL PRO AR CALM CONTROL ESPUMA DE LIMPIEZA 236ML
FC-20017534,3499320017534,SA Gel limpiador exfoliante renovador rostro y cuerpo,Cetaphil,473 ml,,Gel,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,383.16,602.16,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320017534_3.avif,dermaexpress,CETAPHIL LIMPIADOR EXFOLIANTE SUAVE 473ML
FC-20017183,3499320017183,SA Gel limpiador exfoliante suave renovador,Cetaphil,236 ml,,Gel,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,283.9,446.16,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320017183_1.jpg,dermaexpress,CETAPHIL LIMPIADOR EXFOLIANTE SUAVE 236ML
FC-20017527,3499320017527,SA Loción hidratante renovadora antirugosidades rostro y cuerpo,Cetaphil,473 ml,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES CORPORALES,410.96,645.84,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320017527_1.jpg,dermaexpress,CETAPHIL LOCION HIDRATANTE ANTIRRUGOSIDAD 473ML
FC-03560237,7502003560237,Sérum de ceramidas,Cetaphil,30 ml,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,347.43,546,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/7502003560237.jpg,dermaexpress,CETAPHIL SERUM CERAMIDAS 30ML
FC-03560244,7502003560244,Sérum de vitamina C antimanchas,Cetaphil,30 ml,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,395.74,621.92,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/7502003560244.jpg,dermaexpress,CETAPHIL SERUM VITAMINA C 30ML
FC-20018814,3499320018814,Skin Activator Loción Hidratante y Reafirmante para Piel Sensible,Cetaphil,473 ml,,,Cuidado personal,Dermatología,LANZAMIENTOS 2026,445.16,678.6,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/locion-1000x1000-1.jpg,dermaexpress,CETAPHIL SKIN LOCION HIDRATANTE REAFIRMANTE 473ML
FC-20018821,3499320018821,Skin Crema Hidratante Reafirmante,Cetaphil,340 g,,Crema,Cuidado personal,Dermatología,LANZAMIENTOS 2026,425.74,649,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320018821.avif,dermaexpress,CETAPHILL SKIN CREMA HIDRATANTE REAFIRMANTE 340G
FC-20018005,3499320018005,Suero Avanzado Reparador de Noche,Cetaphil,30 ml,,,Cuidado personal,Dermatología,CETAPHIL HIDRATANTES FACIALES,468.04,735.54,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320018005.jpg,dermaexpress,CETAPHIL REPAIR SERUM 30 ML
FC-76457430,7612076457430,Sun Kids Protector solar FPS 50+ para niños,Cetaphil,150 ml,FPS 50+,,Cuidado personal,Dermatología,SOLARES,483.68,760.12,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/7612076457430_1.avif,dermaexpress,CETAPHIL FPS50+ SUN KIDS LOCION 150ML
FC-30776616,7897930776616,Sun Oil Control Gel protector solar con color FPS 50+ para piel grasa,Cetaphil,50 ml,FPS 50+,Gel,Cuidado personal,Dermatología,SOLARES,337.49,530.39,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/7897930776616_1.avif,dermaexpress,CETAPHIL SUN OIL-CONTROL FPS50+ COLOR 50ML
FC-30776609,7897930776609,Sun Oil Control Gel protector solar FPS 50+ para piel grasa,Cetaphil,50 ml,FPS 50+,Gel,Cuidado personal,Dermatología,SOLARES,337.49,530.39,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/7897930776609_1.avif,dermaexpress,CETAPHIL SUN OIL-CONTROL FPS50+ 50ML
FC-20005326,3499320005326,Toallitas de limpieza facial,Cetaphil,25 pzas,,,Cuidado personal,Dermatología,CETAPHIL LIMPIADORES FACIALES,179.63,282.29,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3499320005326_1.avif,dermaexpress,CETAPHIL C/25 TOALLITAS
FC-78022175,816378022175,D.S Advanced Blemish defense suero anti-edad,D.S.,30 ml,,,Cuidado personal,Dermatología,SUERO,831.62,1201.76,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/816378022175.png,dermaexpress,ADVANCED BLEMISH DEFENSE 30ML
FC-78022083,816378022083,D.S Advanced Hyaluronic Booster,D.S.,30 ml,,,Cuidado personal,Dermatología,SUERO,866.13,1251.64,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/816378022083_9c00de27-18aa-4341-b09c-345f0429b2e6.png,dermaexpress,ADVANCED HYALURONIC BOOSTER 30ML
FC-78020485,816378020485,D.S Dandrene Acondicionador anti-caspa,D.S.,205 ml,,,Cuidado personal,Dermatología,SHAMPOOS,462.37,668.16,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/816378020485.png,dermaexpress,DANDRENE ACONDICIONADOR 205ML
FC-05259604,705105259604,D.S Nia Shampoo restaurador,D.S.,180 ml,,,Cuidado personal,Dermatología,SHAMPOOS,444.71,642.64,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/705105259604-2.png,dermaexpress,NIA SHAMPOO 180ML
FC-11778758,736211778758,D.S Radia Shampoo fotoprotector para piel cabelluda sensible,D.S.,180 ml,,,Cuidado personal,Dermatología,SHAMPOOS,444.71,642.64,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/736211778758-2.png,dermaexpress,RADIA SHAMPOO 180ML
FC-78021352,816378021352,D.S Spectral Brow Sérum revitalizante para cejas,D.S.,2.4 ml,,,Cuidado personal,Dermatología,CEJAS & PRESTAÑAS,971.18,1403.44,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/816378021352-2.png,dermaexpress,SPECTRAL BROW 2.4ML
FC-78022113,816378022113,DS Advanced Antioxidant Sérum antiedad,D.S.,30 ml,,,Cuidado personal,Dermatología,SUERO,857.3,1238.88,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/816378022113-4.png,dermaexpress,ADVANCED ANTIOXIDANT SERUM 30ML
FC-78022168,816378022168,DS Advanced Dark Spot Corrector Sérum antimanchas,D.S.,30 ml,,,Cuidado personal,Dermatología,SUERO,831.62,1201.76,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/816378022168.png,dermaexpress,ADVANCED DARK SPOT CORRECTOR 30ML
FC-22801534,718122801534,DS Dandrene Shampoo exfoliante anticaspa,D.S.,205 ml,,,Cuidado personal,Dermatología,SHAMPOOS,462.37,668.16,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/881314134144-2_bd9a3b83-933f-41f1-ab17-846681edf2a2.png,dermaexpress,DANDRENE SHAMPOO 180ML
FC-14134144,881314134144,DS Integra Tabletas suplemento alimenticio anticaída,D.S.,30 pzas,,Tabletas,Cuidado personal,Dermatología,VIA ORAL,462.37,668.16,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/881314134144-2.png,dermaexpress,INTEGRA C/30 TABLETAS
FC-22887019,718122887019,DS Keramene Crema inhibidora del crecimiento de vello,D.S.,200 ml,,Crema,Cuidado personal,Dermatología,CREMA,721.65,1042.84,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/718122887019-2.png,dermaexpress,KERAMENE CREMA 180ML
FC-05259505,705105259505,DS Nia Acondicionador capilar,D.S.,205 ml,,,Cuidado personal,Dermatología,ACONDICIONADORES,444.71,642.64,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/705105259505.png,dermaexpress,NIA ACONDICIONADOR 180ML
FC-76327190,689076327190,DS Oligo DX Gel anticelulítico,D.S.,150 ml,,Gel,Cuidado personal,Dermatología,GEL,598.03,864.2,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/689076327190.png,dermaexpress,OLIGO DX GEL 150ML
FC-11029546,736211029546,DS Polaris NR02 Shampoo contra la alopecia,D.S.,210 ml,,,Cuidado personal,Dermatología,SHAMPOOS,619.7,895.52,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/descarga_1800x1800_23beb694-a237-4f1a-ad40-17d9a84a37c9.avif,dermaexpress,POLARIS NR02 SHAMPOO 210ML
FC-07621133,609207621133,DS Polaris NR11 Loción regeneradora capilar,D.S.,60 ml,,,Cuidado personal,Dermatología,LOCIONES,722.45,1044,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/609207621133.png,dermaexpress,POLARIS NR11 TRATAMIENTO 60ML
FC-78022106,816378022106,DS Pure Vitamin C Booster Sérum antiedad,D.S.,30 ml,,,Cuidado personal,Dermatología,SUERO,1256.26,1815.4,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/816378022106.png,dermaexpress,PURE VITAMIN C BOOSTER 30ML
FC-05299372,705105299372,DS Revita COR Acondicionador anticaída,D.S.,205 ml,,,Cuidado personal,Dermatología,ACONDICIONADORES,475.21,686.72,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/689076362153_61355004-9106-4e76-882b-bb26f3cabca9.png,dermaexpress,REVITA COR ACONDICIONADOR 190ML
FC-80226946,8163780226946,DS Revita Extra Strength Shampoo densidad capilar anticaída,D.S.,205 ml,,,Cuidado personal,Dermatología,SHAMPOOS,528.19,763.28,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/8163780226946-3.png,dermaexpress,REVITA EXTRA STRENGTH HAIR DENSITY SHAMPOO 205ML
FC-80229770,8163780229770,DS Revita HNS Suplemento Alimenticio Para Cabello Piel Y Uñas,D.S.,30 Sobres,,Sobres,Cuidado personal,Dermatología,SUERO,834.83,1206.4,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/8163780229770_1_1800x1800_7322d645-9937-498f-a029-5c3de8fdffba.avif,dermaexpress,REVITA HNS 30 SOBRES
FC-76362153,689076362153,DS Revita Shampoo anticaída,D.S.,205 ml,,,Cuidado personal,Dermatología,SHAMPOOS,475.21,686.72,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/689076362153-2.png,dermaexpress,REVITA SHAMPOO 180ML
FC-80225574,8163780225574,DS Revita SOD Suplemento alimenticio anticaída,D.S.,30 tabletas,,Tabletas,Cuidado personal,Dermatología,VIA ORAL,668.67,966.28,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/8163780225574_1.png,dermaexpress,REVITA SOD C/30 TABLETAS
FC-80224720,8163780224720,DS Revita Suplemento alimenticio anticaída,D.S.,30 tabletas,,Tabletas,Cuidado personal,Dermatología,VIA ORAL,602.84,871.16,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/8163780224720.png,dermaexpress,REVITA C/30 TABLETAS
FC-78021383,816378021383,DS Spectral BRD Estimulante para barba,D.S.,30 ml,,,Cuidado personal,Dermatología,LOCIONES,475.21,686.72,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/816378021383.png,dermaexpress,SPECTRAL BDR
FC-11284860,736211284860,DS Spectral DNC Loción capilar anticaída,D.S.,60 ml,,,Cuidado personal,Dermatología,LOCIONES,648.6,937.28,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/736211284860.png,dermaexpress,SPECTRAL DNC LOCION 60ML
FC-78020843,816378020843,DS Spectral DNC-S Serúm Capilar,D.S.,,,,Cuidado personal,Dermatología,LOCIONES,661.44,955.84,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Sin_titulo_3a19e355-4196-4c0c-b06f-893bac41ebb9.webp,dermaexpress,SPECTRAL DNC-S 60ML
FC-98113333,797698113333,DS Spectral Lash Estimulante para pestañas,D.S.,2.4 ml,,,Cuidado personal,Dermatología,CEJAS & PRESTAÑAS,1009.82,1459.28,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/797698113333_4105841a-3bdb-452b-b939-2eaa07b30c96.png,dermaexpress,SPECTRAL LASH 2.4ML
FC-76724531,689076724531,DS Spectral RS Loción estimulante capilar,D.S.,60 ml,,,Cuidado personal,Dermatología,LOCIONES,602.84,871.16,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/689076724531-2_856a986e-ed9b-4964-a704-bfa7983ee226.png,dermaexpress,SPECTRAL RS LOCION 60ML
FC-22899173,718122899173,DS Vexum SL Crema restauradora,D.S.,50 ml,,Crema,Cuidado personal,Dermatología,CREMA,504.91,729.64,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/718122899173.png,dermaexpress,VEXUM SL CREMA 50ML
FC-70390513,3282770390513,Actine Aquaforce Gel hidratante,Darrow,40 g,,Gel,Cuidado personal,Dermatología,PIEL GRASA,337.22,479,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770390513_8.jpg,dermaexpress,DW-ACTINE AQUAFORCE 40G
FC-70388664,3282770388664,Actine Barra limpiadora para piel grasa,Darrow,70 g,,,Cuidado personal,Dermatología,PIEL GRASA,118.98,169,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770388664_1.jpg,dermaexpress,DW-ACTINE BARRA 70G
FC-70207699,3282770207699,Actine Colors Protector Solar FPS 50+ para piel grasa tono Claro,Darrow,40 g,FPS 50+,,Cuidado personal,Dermatología,SOLARES,330.18,469,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770207699_1.png,dermaexpress,DW-ACTINE SOLAR COLORS TONO 1 CLARO 40G
FC-70207651,3282770207651,Actine Colors Protector Solar FPS 50+ para piel grasa tono Medio,Darrow,40 g,FPS 50+,,Cuidado personal,Dermatología,SOLARES,330.18,469,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770207651_1.png,dermaexpress,DW-ACTINE SOLAR COLORS TONO 2 MEDIO 40G
FC-70207675,3282770207675,Actine Colors Protector Solar FPS 50+ para piel grasa tono Oscuro,Darrow,40 g,FPS 50+,,Cuidado personal,Dermatología,SOLARES,330.18,469,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770207675_1.jpg,dermaexpress,DW-ACTINE SOLAR COLORS TONO 3 OSCURO 40G
FC-70394870,3282770394870,Actine Concentrado renovador para piel grasa,Darrow,30 ml,,,Cuidado personal,Dermatología,PIEL GRASA,372.41,528.99,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770394870.jpg,dermaexpress,DW-ACTINE RENOV 30G
