activo,calculated_price,categoria,codigo_barras,concentracion,costo,costo_incluye_iva,created_at,denominacion_distintiva,denominacion_generica,descripcion,descuento_mxn,descuento_pct,disponible,fecha_actualizacion_precios,forma_farmaceutica,id,imagen_mobile_url,imagen_url,manual_price_override,marca,markup_percentage,nombre,precio,precio_del_ahorro,precio_marca,precio_similares,precio_unidad,presentacion,price_needs_review,price_updated_at,pricing_rule_id,principio_activo,requiere_receta,sku,stock,stock_minimo,stock_unidades,subcategoria,sucursal_id,tasa_iva,tipo,ubicacion_texto,unidades_por_caja,venta_unidad
True,33.0,Higiene,7501361123009,,28.1,,2026-08-10T19:50:21.991528+00:00,,,Odolex Naturals Talco Desodorante,0,0.0,inmediato,,,218,,,False,Odolex,0.35,Talco Desodorante Odolex Naturals,38.0,,,,0.0,300 G,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-61123009,1,5,0,,,,marca,,0,False
True,42.0,Higiene,7509552844825,,24.95,,2026-08-10T19:50:21.991528+00:00,,,Obao R-Nat Coco,0,0,inmediato,,Desodorante,163,,,False,Obao,0.4,Desodorante Obao Ritual Natural Coco (Mujer),35,,,,0,Roll-ON 65 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-52844825,1,5,0,,,,marca,,0,True
True,75.0,Higiene,7791293025797,,45.83,,2026-08-10T19:50:21.991528+00:00,,,Axe Men Dark Temp,0,0.0,inmediato,,Desodorante,176,,,False,Axe,0.4,Desodorante Axe Men Dark Temp (Hombre),65.0,,,,0.0,SPRAY 150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-93025797,1,5,0,,,,marca,,0,False
True,65.0,Higiene,75062897,,53.5,,2026-08-10T19:50:21.991528+00:00,,,Rexona Bamboo 48H,0,0.0,inmediato,,Desodorante,178,,,False,Rexona,0.4,Desodorante Rexona Bamboo 48H,75.0,,,,0.0,STICK 45 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-75062897,3,5,0,,,,marca,,0,False
True,100.0,Higiene,7501022133286,,66.93,,2026-08-10T19:50:41.010327+00:00,,,Grisi Rici Oro Miel,0,0.0,inmediato,,Shampoo,306,,,False,Grisi,0.4,Shampoo Grisi Rici Oro Miel,94.0,,,,0.0,250 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-22133286,1,5,0,,,,marca,,0,False
True,,Otro,7501008427330,,134.5,,2026-08-11T00:19:06.632557+00:00,,,Bepanthen,0,0,inmediato,,POMADA,445,,,False,Bepanthen,,Bepanthen,216.0,,,,0,100 G,False,,,,False,FC-08427330,3,5,0,,,,marca,,0,False
True,,Otro,7501008491074,,124.8,,2026-08-11T00:19:06.632557+00:00,,,Aspirina,0,0,inmediato,,TABLETAS,467,,,False,Aspirina,,Aspirina,163.0,,,,0,80 TABLETAS,False,,,,False,FC-08491074,16,5,0,,,,marca,,0,False
True,49.0,Otro,,100 MG/50 ML,35.71,,2026-08-10T19:50:21.991528+00:00,,,Degortzin,0,0.0,inmediato,,SOLUCION,86,,,False,Degortzin,0.35,Degortzin,46.43,,,,0.0,1 SOLUCION,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-29670370,2,5,0,,,,marca,,0,False
True,42.0,Producto,75022149824771,,34.1,,2026-08-10T19:51:08.809889+00:00,,,Prudence Fresa,0,0.0,inmediato,,,415,,,False,Prudence,0.35,Prudence Fresa,47.0,,,,0.0,C/3,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-49824771,1,5,0,,,,marca,,0,False
True,97.0,GENERAL,7501001165321,,75.7,,2026-08-10T19:50:41.010327+00:00,,,Pantene Acond Rizos Definid,0,0.0,inmediato,,,237,,,False,Pantene,0.35,Acondicionador Pantene Rizos Definid,103.0,,,,0.0,400 ML,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-01165321,1,5,0,,,,marca,,0,False
True,44.0,Otro,,5 MG,32.52,,2026-08-10T19:50:21.991528+00:00,,,Amlodipino,0,0.0,inmediato,,TABLETAS,85,,,False,Amlodipino,0.35,Amlodipino,42.28,,,,0.0,100 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-4A0245DA,1,5,0,,,,marca,,0,False
True,37.0,Cuidado personal,650240013898,,30.36,,2026-08-10T19:50:41.010327+00:00,,,Teatrical Lanol/Ros,0,0.0,inmediato,,Crema,312,,,False,Teatrical,0.4,Crema Teatrical Lanol/Ros,43.0,,,,0.0,52 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-40013898,1,5,0,,,,marca,,0,False
True,85.0,Otro,,24 MG,62.78,,2026-08-10T19:50:21.991528+00:00,,,Bitenver,0,0.0,inmediato,,TABLETAS,98,,,False,Bitenver,0.35,Bitenver,81.62,,,,0.0,30 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-58DB24C4,1,5,0,,,,marca,,0,False
True,30.0,Otro,,200 MG,21.01,,2026-08-10T19:50:21.991528+00:00,,,Redalip,0,0.0,inmediato,,TABLETAS,80,,,False,Redalip,0.35,Redalip,27.32,,,,0.0,30 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-6074BB64,2,5,0,,,,marca,,0,False
True,35.0,Higiene,7509552933307,,27.19,,2026-08-10T19:50:21.991528+00:00,,,Obao Game 48Hr N,0,0.0,inmediato,,Desodorante,164,,,False,Obao,0.4,Desodorante Obao Game 48Hr,39.0,,,,0.0,R-ON 65 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-52933307,1,5,0,,,,marca,,0,False
True,62.0,Botiquín,7501048691104,,38.31,,2026-08-10T19:50:41.010327+00:00,,,Tensolastic Plus venda elástica 15 cm x 5 m,0,0.0,inmediato,,Material de curación,330,,,False,Protec,0.5,Venda Elastica Protec 15 cm x 5 m,58.0,,,,0.0,15 CM x 5 M,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-48691104,1,5,0,,,,marca,,0,False
True,23.0,Otro,,7.5/2MG/5/120 ML,16.65,,2026-08-10T19:50:21.991528+00:00,,,Wexpec,0,0.0,inmediato,,SOLUCION,87,,,False,Wexpec,0.35,Wexpec,21.65,,,,0.0,1 SOLUCION,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-69A3C416,1,5,0,,,,marca,,0,False
True,14.0,Cuidado personal,7501056342227,,18.165,,2026-08-10T19:50:41.010327+00:00,,,Sedal Rizos Obedientes,0,0.0,inmediato,,Crema,241,,,False,Sedal,0.4,Crema Para Peinar Sedal Rizos Definidos,25,,,,0.0,135 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-56342227,2,5,0,,,,marca,,0,False
True,45.0,Higiene,7501361113000,,28.1,,2026-08-10T19:50:21.991528+00:00,,,Odolex Desod,0,0.0,inmediato,,Talco,217,,,False,Odolex,0.4,Talco Desodorante ODolex,40.0,,,,0.0,300 g,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-61113000,1,5,0,,,,marca,,0,False
True,26.0,Cuidado personal,7506192506601,,20.02,,2026-08-10T19:50:41.010327+00:00,,,Ego For Men Attraction,0,0.0,inmediato,,Gel,273,,,False,Ego,0.4,Gel Ego Attraction,29.0,,,,0.0,200 g,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-92506601,1,5,0,,,,marca,,0,False
True,43.0,Otro,,1 MG,31.31,,2026-08-10T19:50:21.991528+00:00,,,Budimin,0,0.0,inmediato,,TABLETAS,97,,,False,Budimin,0.35,Budimin,40.71,,,,0.0,20 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-C6C20517,1,5,0,,,,marca,,0,False
True,50.0,GENERAL,75012508820243,,36.85,,2026-08-10T19:51:08.809889+00:00,,,Dermodine Ine M 1 37.60 Ine,0,0.0,inmediato,,,383,,,False,Dermodine,0.35,Dermodine Ine M 1 37.60 Ine,58.97,,,,0.0,,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-08820243,1,5,0,,,,marca,,0,False
True,,Producto,,,11.5,,2026-08-11T00:19:23.977326+00:00,,,Bicarbonato Velazquez Grande 200G,0,0,inmediato,,,547,,,False,Bicarbonato,,Bicarbonato Velazquez Grande 200G,18.41,,,,0,C/10,False,,,,False,FC-08DB70CB,5,5,0,,,,marca,,0,False
True,88.0,Higiene,7791293037806,,54.68,,2026-08-10T19:50:21.991528+00:00,,,Rexona Men Marine,0,0.0,inmediato,,Desodorante,170,,,False,Rexona,0.4,Desodorante Rexona Men Marine (hombre),77.0,,,,0.0,SPRAY 150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-93037806,1,5,0,,,,marca,,0,False
True,,Cuidado personal,,,9.0,,2026-08-11T00:19:23.977326+00:00,,,Mercurio Oxido De Zinc,0,0,inmediato,,Pomada,550,,,False,Mercurio,,Mercurio Oxido De Zinc,14.4,,,,0,C/25,False,,,,False,FC-0ACC5B6A,3,5,0,,,,marca,,0,False
True,47.0,Producto,7502214982514,,34.1,,2026-08-10T19:51:08.809889+00:00,,,Prudence,0,0.0,inmediato,,,417,,,False,Prudence,0.35,Prudence,54.56,,,,0.0,C/3,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-14982514,1,5,0,,,,marca,,0,False
True,53.0,Cuidado personal,7502245722547,,21.08,,2026-08-10T19:50:21.991528+00:00,,,Agua micelar bifásica,0,0.0,inmediato,,Agua micelar,201,,,False,Natural-G,0.4,Natural Gloss Agua micelar bifásica,30.0,,,,0.0,120 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-45722547,1,5,0,,,,marca,,0,False
True,96.0,Higiene,7502214983153,,68.2,,2026-08-10T19:51:08.809889+00:00,,,Prudence Grosella,0,0.0,inmediato,,Lubricante,407,,,False,Prudence,0.4,Prudence Grosella,109.12,,,,0.0,75 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-14983153,1,5,0,,,,marca,,0,False
True,87.0,Higiene,7502214983726,,62.06,,2026-08-10T19:51:08.809889+00:00,,,Prudence Natural Lubricante Natural,0,0.0,inmediato,,Lubricante,414,,,False,Prudence,0.4,Prudence Natural Lubricante Natural,99.3,,,,0.0,75 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-14983726,1,5,0,,,,marca,,0,False
True,58.0,Higiene,7502214985348,,41.31,,2026-08-10T19:51:08.809889+00:00,,,Prudence Ull Sensitive Cond 'Ull Sensitive,0,0.0,inmediato,,Condón,410,,,False,Prudence,0.4,Prudence Ull Sensitive Cond 'Ull Sensitive,66.1,,,,0.0,C/3,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-14985348,1,5,0,,,,marca,,0,False
True,,Producto,,,78.16,,2026-08-11T00:19:23.977326+00:00,,,Hucius Capsulas,0,0,inmediato,,,555,,,False,Hucius,,Hucius Capsulas,101.61,,,,0,C/30,False,,,,False,FC-1812D26D,1,5,0,,,,marca,,0,False
True,71.0,Otro,,150 MG,43.98,,2026-08-10T19:50:21.991528+00:00,,,Irbesartan,0,0.0,inmediato,,TABLETAS,159,,,False,,0.6,Irbesartan,70.37,,,,0.0,14 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,1,IRBESARTAN,False,FC-262F2A30,1,5,0,,,,generico,,0,False
True,230.0,Producto,7501943474994,,85,,2026-08-10T19:50:41.010327+00:00,,,Diapro Confort Med C/10 — ticket 112558,0,0,inmediato,,,345,,,False,Diapro,0.35,Pañal Diapro Med,128,,,,15,C/10,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-16800803,2,5,10,,,,marca,,10,True
True,44.0,Otro,,5 MG,32.52,,2026-08-10T19:50:21.991528+00:00,,,Amlodipino,0,0.0,inmediato,,TABLETAS,113,,,False,Amlodipino,0.35,Amlodipino,42.28,,,,0.0,100 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-97BEFA1A,1,5,0,,,,marca,,0,False
True,42.0,Otro,,100 MG,30.77,,2026-08-10T19:50:21.991528+00:00,,,Elaphteron,0,0.0,inmediato,,TABLETAS,141,,,False,Elaphteron,0.35,Elaphteron,40.01,,,,0.0,20 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-9ABFB996,1,5,0,,,,marca,,0,False
True,65.0,Higiene,7506306226722,,45.83,,2026-08-10T19:50:21.991528+00:00,,,Axe Men Young,0,0.0,inmediato,,Desodorante,168,,,False,Axe,0.4,Desodorante Axe Men Young (hombre),73.33,,,,0.0,SPRAY 150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-30622622,1,5,0,,,,marca,,0,False
True,77.0,Higiene,7506306244795,,45.83,,2026-08-10T19:50:21.991528+00:00,,,Axe Intense 48H,0,0.0,inmediato,,Desodorante,174,,,False,Axe,0.4,Desodorante Axe Intense 48H (Hombre),65.0,,,,0.0,SPRAY 150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06244795,1,5,0,,,,marca,,0,False
True,58.0,Otro,,10 MG,42.85,,2026-08-10T19:50:21.991528+00:00,,,Pralex,0,0.0,inmediato,,TABLETAS,150,,,False,Pralex,0.35,Pralex,55.71,,,,0.0,28 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-04D83B46,2,5,0,,,,marca,,0,False
True,,Cuidado personal,,,20.0,,2026-08-11T00:19:23.977326+00:00,,,Del Viejito Reomatolum,0,0,inmediato,,Pomada,512,,,False,Del Viejito,,Del Viejito Reomatolum,32.0,,,,0,60 G,False,,,,False,FC-1FBF5206,1,5,0,,,,marca,,0,False
True,32.0,Higiene,7501033954740,,23.81,,2026-08-10T19:51:08.809889+00:00,,,Pedialyte,0,0.0,inmediato,,Suero oral,391,,,False,Pedialyte,0.3,Pedialyte,38.1,,,,0.0,500 ML,False,2026-08-11T00:05:37.88556+00:00,7,,False,FC-33954740,1,5,0,,,,marca,,0,False
True,33.0,Higiene,7501033956775,,24.3,,2026-08-10T19:51:08.809889+00:00,,,Pedialyte Sr60 Uva,0,0.0,inmediato,,Suero oral,388,,,False,Pedialyte,0.3,Pedialyte Sr60 Uva,38.89,,,,0.0,,False,2026-08-11T00:05:37.88556+00:00,7,,False,FC-33956775,1,5,0,,,,marca,,0,False
True,32.0,Otro,7501033961373,,23.81,,2026-08-10T19:51:08.809889+00:00,,,Pedialyte fresa,0,0.0,inmediato,,Suero oral,389,,,False,Pedialyte,0.3,Pedialyte fresa,38.1,,,,0.0,500 ML,False,2026-08-11T00:05:37.88556+00:00,7,,False,FC-33961373,1,5,0,,,,marca,,0,False
True,17.0,Higiene,75030034064021,,11.76,,2026-08-10T19:51:08.809889+00:00,,,Quirmex Tarro 1 2 12.00 Cotonetes Tarro 1,0,0.0,inmediato,,Cotonetes,406,,,False,Quirmex,0.4,Quirmex Tarro 1 2 12.00 Cotonetes Tarro 1,18.82,,,,0.0,C/100,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-34064021,2,5,0,,,,marca,,0,False
True,14.0,Botiquín,75030034067471,,8.72,,2026-08-10T19:51:08.809889+00:00,,,Quirmex,0,0.0,inmediato,,Venda,375,,,False,Quirmex,0.5,Quirmex,13.96,,,,0.0,,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-34067471,1,5,0,,,,marca,,0,False
True,38.0,Otro,,4 MG,27.98,,2026-08-10T19:50:21.991528+00:00,,,Zukedib,0,0.0,inmediato,,TABLETAS,149,,,False,Zukedib,0.35,Zukedib,36.38,,,,0.0,30 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-3D0ED22B,1,5,0,,,,marca,,0,False
True,40.0,Otro,,2 MG,29.08,,2026-08-10T19:50:21.991528+00:00,,,Zukedib,0,0.0,inmediato,,TABLETAS,148,,,False,Zukedib,0.35,Zukedib,37.81,,,,0.0,30 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-52D2A43A,1,5,0,,,,marca,,0,False
True,14.0,Otro,,10 MG,8.09,,2026-08-10T19:50:21.991528+00:00,,,Enalapril,0,0.0,inmediato,,TABLETAS,152,,,False,,0.6,Enalapril,12.95,,,,0.0,30 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,1,ENALAPRIL,False,FC-53506FA4,5,5,0,,,,generico,,0,False
True,138.0,Suplemento,7501033956140,,47.5,,2026-08-10T19:50:41.010327+00:00,,,Glucerna SR líquido 237 ml fresa — ticket 112558,0,0.0,inmediato,,Líquido,355,,,False,Glucerna,0.45,Glucerna fresa,72.0,,,,0.0,237 ML,False,2026-08-11T00:05:37.88556+00:00,6,,False,FC-33956140,2,5,0,,,,marca,,0,False
True,138.0,Gastro,7501033956133,,47.5,,2026-08-10T19:50:41.010327+00:00,,,Glucerna líquido 237 ml chocolate — ticket 112558,0,0,inmediato,,Líquido,354,,,False,Glucerna,0.45,Glucerna chocolate,72,,,,0,237 ML,False,2026-08-11T00:05:37.88556+00:00,6,,False,FC-33956133,2,5,0,,,,marca,,0,False
True,37.0,Higiene,7506306213906,,45.83,,2026-08-10T19:50:21.991528+00:00,,,Axe Icechi E-Frio,0,0.0,inmediato,,Desodorante,169,,,False,Axe,0.4,Desodorante Axe Ice Chill 48H (hombre),65.0,,,,0.0,SPRAY 150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06213906,1,5,0,,,,marca,,0,False
True,36.0,Botiquín,75030034067781,,23.72,,2026-08-10T19:51:08.809889+00:00,,,Quirmex,0,0.0,inmediato,,Venda,376,,,False,Quirmex,0.5,Quirmex,37.96,,,,0.0,30 CM,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-34067781,1,5,0,,,,marca,,0,False
True,65.0,Higiene,7509552876406,,24.71,,2026-08-10T19:50:21.991528+00:00,,,Obao Men Tatto Aqua,0,0.0,inmediato,,Desodorante,167,,,False,Obao,0.4,Desodorante Obao Men Tatto Aqua (Hombre),35.0,,,,0.0,R-ON 65 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-52876406,1,5,0,,,,marca,,0,False
True,27.0,Botiquín,75030034067851,,17.54,,2026-08-10T19:51:08.809889+00:00,,,Quirmex,0,0.0,inmediato,,Algodón,369,,,False,Quirmex,0.5,Quirmex,28.07,,,,0.0,,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-34067851,1,5,0,,,,marca,,0,False
True,41.0,Otro,,400 MG/100 MG,30.06,,2026-08-10T19:50:21.991528+00:00,,,Ibupro-Cafe,0,0.0,inmediato,,CAPSULAS,134,,,False,Ibupro-Cafe,0.35,Ibupro-Cafe,39.08,,,,0.0,10 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-3D0F54B7,2,5,0,,,,marca,,0,False
True,34.0,Otro,,300 MG,24.51,,2026-08-10T19:50:21.991528+00:00,,,Wermy,0,0.0,inmediato,,CAPSULAS,136,,,False,Wermy,0.35,Wermy,31.87,,,,0.0,15 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-50D044FF,2,5,0,,,,marca,,0,False
True,82.0,Otro,,150/12.5 MG,60.47,,2026-08-10T19:50:21.991528+00:00,,,Pabesorag,0,0.0,inmediato,,TABLETAS,133,,,False,Pabesorag,0.35,Pabesorag,78.62,,,,0.0,28 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-5885E577,1,5,0,,,,marca,,0,False
True,,Producto,,,55.0,,2026-08-11T00:19:23.977326+00:00,,,Mercurio Flor De Arnica 1430724,0,0,inmediato,,,536,,,False,Mercurio,,Mercurio Flor De Arnica 1430724,88.0,,,,0,C/50,False,,,,False,FC-5EF90195,1,5,0,,,,marca,,0,False
True,66.0,Otro,,500/125 MG,48.48,,2026-08-10T19:50:21.991528+00:00,,,Clamoxin,0,0.0,inmediato,,TABLETAS,52,,,False,Clamoxin,0.35,Clamoxin,63.03,,,,0.0,10 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,AMOXICILINA/AC. CLAVULANICO,False,FC-5F30F9D4,3,5,0,,,,marca,,0,False
True,27.0,Higiene,75095460009851,,19.2,,2026-08-10T19:51:08.809889+00:00,,,Colgate Triple Acc,0,0.0,inmediato,,Crema dental,364,,,False,Colgate,0.4,Colgate Triple Acc,30.72,,,,0.0,75 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-60009851,1,5,0,,,,marca,,0,False
True,,Otro,7506460101231,,59.69,,2026-08-11T00:19:06.632557+00:00,,,"Tempra ,",0,0,inmediato,,TABLETAS,441,,,False,Tempra,,"Tempra ,",77.6,,,,0,C/12,False,,,,False,FC-60101231,1,5,0,,,,marca,,0,False
True,,Higiene,7506460101378,,102.5,,2026-08-11T00:19:06.632557+00:00,,,Lubricante íntimo,0,0,inmediato,,Lubricante,489,,,False,Piel con Piel,,Lubricante íntimo,164.0,,,,0,,False,,,,False,FC-60101378,1,5,0,,,,marca,,0,False
True,,Producto,7506460101521,,100.8,,2026-08-11T00:19:06.632557+00:00,,,Vitacilina,0,0,inmediato,,LUBRICANTE,443,,,False,Vitacilina,,Vitacilina,161.28,,,,0,56.7 G,False,,,,False,FC-60101521,1,5,0,,,,marca,,0,False
True,,Producto,75095460689091,,13.72,,2026-08-11T00:19:06.632557+00:00,,,Colgate Trip Xtra,0,0,inmediato,,CREMA,510,,,False,Colgate,,Colgate Trip Xtra,21.96,,,,0,50 ML,False,,,,False,FC-60689091,1,5,0,,,,marca,,0,False
True,71.0,Otro,,160MG/2 ML,52.57,,2026-08-10T19:50:21.991528+00:00,,,Gentamicina,0,0.0,inmediato,,AMPOLLETA,21,,,False,,0.35,Gentamicina,84.12,,,,0.0,5 AMPOLLETA,True,2026-08-11T00:02:47.082937+00:00,12,GENTAMICINA,False,FC-60F627D5,2,5,0,,,,generico,,0,False
True,43.0,Higiene,7506306230507,,30.21,,2026-08-10T19:50:21.991528+00:00,,,Dove Barra Karite Vainill,0,0.0,inmediato,,Jabón,189,,,False,Dove,0.4,Dove Barra Karite Vainill,48.34,,,,0.0,135 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06230507,1,5,0,,,,marca,,0,False
True,,Otro,7501008426944,,117.11,,2026-08-11T00:19:06.632557+00:00,,,Flanax,0,0,inmediato,,GEL,499,,,False,Flanax,,Flanax,187.38,,,,0,40 G,False,,,,False,FC-08426944,1,5,0,,,,marca,,0,False
True,74.0,Higiene,7509546059556,,35.61,,2026-08-10T19:50:21.991528+00:00,,,Palmolive N-Bal Dermol,0,0.0,inmediato,,Jabón líquido,193,,,False,Palmolive,0.4,Palmolive liq neutro,50.0,,,,0.0,221 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46059556,1,5,0,,,,marca,,0,False
True,65.0,Cuidado personal,7501026462245,,3.39,,2026-08-10T19:50:41.010327+00:00,,,Chupón con miel,0,0,inmediato,,,283,,,False,Ternura,0.35,Chupón con miel Ternura,6,,,,0,1 PZA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-26462078,1,5,0,,,,marca,,0,False
True,14.0,Higiene,7509546683133,,26.145,,2026-08-10T19:50:21.991528+00:00,,,Palmolive N-Bal Dermo Limp,0,0.0,inmediato,,Jabón,195,,,False,Palmolive,0.4,Palmolive Neutro-Bal Dermo Limp,30,,,,0.0,120 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46683133,2,5,0,,,,marca,,0,False
True,50.0,Higiene,7501022111352,,39.94,,2026-08-10T19:50:21.991528+00:00,,,Grisi Corp Diabecare,0,0.0,inmediato,,Jabón,191,,,False,Grisi,0.4,Grisi Corp Diabecare,56.0,,,,0.0,125 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-22111352,1,5,0,,,,marca,,0,False
True,60.0,Higiene,7501022150092,,21.88,,2026-08-10T19:50:21.991528+00:00,,,Grisi Leche De Burra,0,0.0,inmediato,,Jabón,190,,,False,Grisi,0.4,Grisi Leche De Burra,31.0,,,,0.0,125 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-22150092,1,5,0,,,,marca,,0,False
True,,Higiene,75095466873531,,32.44,,2026-08-11T00:19:06.632557+00:00,,,Crema dental anticaries,0,0,inmediato,,Crema dental,504,,,False,Genérico,,Crema dental anticaries,51.91,,,,0,,False,,,,False,FC-66873531,2,5,0,,,,marca,,0,False
True,,Producto,75095466888171,,25.5,,2026-08-11T00:19:06.632557+00:00,,,Colgate Max Clean,0,0,inmediato,,CREMA,503,,,False,Colgate,,Colgate Max Clean,40.81,,,,0,120 ML,False,,,,False,FC-66888171,1,5,0,,,,marca,,0,False
True,,Producto,,,4.56,,2026-08-11T00:19:23.977326+00:00,,,Valnait Capsulas,0,0,inmediato,,,558,,,False,Valnait,,Valnait Capsulas,5.93,,,,0,C/30,False,,,,False,FC-BE2ACF63,1,5,0,,,,marca,,0,False
True,27.0,Otro,,1 G/3.5 ML,19.72,,2026-08-10T19:50:21.991528+00:00,,,I.M,0,0.0,inmediato,,FRASCO AMPULA,121,,,False,Amcef,0.35,I.M,25.64,,,,0.0,1 FRASCO AMPULA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-BE76D409,10,5,0,,,,marca,,0,False
True,157.0,Otro,,2.5 MG,97.51,,2026-08-10T19:50:21.991528+00:00,,,Bisoprolol,0,0.0,inmediato,,TABLETAS,15,,,False,,0.6,Bisoprolol,156.02,,,,0.0,30 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,1,BISOPROLOL,False,FC-C101D5B1,1,5,0,,,,generico,,0,False
True,,Botiquín,,,16.0,,2026-08-11T00:19:23.977326+00:00,,,Perilla N2,0,0,inmediato,,,541,,,False,Edigar,,Perilla N2,25.6,,,,0,PIEZA,False,,,,False,FC-C22EBFE6,2,5,0,,,,generico,,0,False
True,,Producto,,,54.0,,2026-08-11T00:19:23.977326+00:00,,,Mercurio Oxido De Zinc 1620824 83521,0,0,inmediato,,,529,,,False,Mercurio,,Mercurio Oxido De Zinc 1620824 83521,86.4,,,,0,C/50,False,,,,False,FC-C4530823,1,5,0,,,,marca,,0,False
True,15.0,Otro,,1 G/3.5 ML,9.8,,2026-08-10T19:50:21.991528+00:00,,,I.M,0,0.0,inmediato,,FRASCO AMPULA,116,,,True,Ceftriaxona,0.35,I.M,12.75,,,,0.0,1 FRASCO AMPULA,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-C636D8EA,2,5,0,,,,marca,,0,False
True,,Producto,,,10.45,,2026-08-11T00:19:23.977326+00:00,,,Fc 01711/2030,0,0,inmediato,,,560,,,False,Fc,,Fc 01711/2030,13.59,,,,0,,False,,,,False,FC-C8B741F6,2,5,0,,,,marca,,0,False
True,80.0,Cuidado personal,7506192503358,,18.39,,2026-08-10T19:50:41.010327+00:00,,,Ego Magnetic Fij-Alta,0,0.0,inmediato,,Gel,262,,,False,Ego,0.4,Ego Magnetic Fij-Alta,26.0,,,,0.0,200 g,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-92503558,1,5,0,,,,marca,,0,False
True,21.0,Producto,3311000003944,,15,,2026-08-10T19:50:41.010327+00:00,,,Arnica Mercurio — ticket 112558,0,0,inmediato,,,342,,,False,Mercurio,0.35,Arnica Mercurio,23,,,,0,Globulos,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-00003920,10,5,0,,,,marca,,0,False
True,13.0,Cuidado personal,7501199425580,,22.615,,2026-08-10T19:50:41.010327+00:00,,,X-Treme Titan,0,0.0,inmediato,,Gel,263,,,False,X-Treme,0.4,Gel X-Treme Titan,32,,,,0.0,250 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-99425580,2,5,0,,,,marca,,0,False
